,DATA_FILE,TRIAL_INDEX,CURRENT_MSG_TEXT,CURRENT_MSG_INTEREST_AREAS,CURRENT_MSG_INTEREST_AREA_ID,CURRENT_MSG_TIME,CURRENT_MSG_FIX_START,CURRENT_MSG_FIX_END,CURRENT_MSG_INDEX,CHOICE_RT,BlockType,IP_START_TIME,IP_DURATION,IP_END_TIME,trial_type
715653,P26.edf,203,TRACKER_TIME 44 10510584.397,[2],2,5835,5781,5992,734,6994.066,FEWEST,10504815,6988,10511803,Experiment
715798,P26.edf,203,Chose_Left,[2],2,7054,.,.,879,6994.066,FEWEST,10504815,6988,10511803,Experiment
715800,P26.edf,204,START_DRAWING,.,.,76,73,271,2,20801.538,FEWEST,10514598,20788,10535386,Experiment
718441,P26.edf,204,Chose_Left,[2],2,20861,20842,20861,2643,20801.538,FEWEST,10514598,20788,10535386,Experiment
718443,P26.edf,205,START_DRAWING,.,.,78,76,294,2,3869.4509999999996,FEWEST,10542781,3853,10546634,Experiment
718878,P26.edf,205,Chose_Left,[2],2,3929,3881,3929,437,3869.4509999999996,FEWEST,10542781,3853,10546634,Experiment
718881,P26.edf,206,START_DRAWING,.,.,70,67,221,3,10888.107,FEWEST,10550581,10877,10561458,Experiment
720294,P26.edf,206,Chose_Left,[3],3,10944,10728,10944,1416,10888.107,FEWEST,10550581,10877,10561458,Experiment
720296,P26.edf,207,START_DRAWING,.,.,78,76,127,2,15326.428,FEWEST,10564631,15306,10579937,Experiment
720940,P26.edf,207,TRACKER_TIME 45 10570599.644,[2],2,6044,5757,6125,646,15326.428,FEWEST,10564631,15306,10579937,Experiment
722091,P26.edf,207,Chose_Right,[3],3,15382,15185,15382,1797,15326.428,FEWEST,10564631,15306,10579937,Experiment
722094,P26.edf,208,START_DRAWING,[2],2,70,67,237,3,3698.599,FEWEST,10583097,3688,10586785,Experiment
722492,P26.edf,208,Chose_Right,[3],3,3755,3652,3755,401,3698.599,FEWEST,10583097,3688,10586785,Experiment
722494,P26.edf,209,START_DRAWING,.,.,71,.,.,2,1644.7160000000001,FEWEST,10590030,1636,10591666,Experiment
722667,P26.edf,209,Chose_Left,[2],2,1705,.,.,175,1644.7160000000001,FEWEST,10590030,1636,10591666,Experiment
722669,P26.edf,210,START_DRAWING,.,.,77,75,81,2,5217.47,FEWEST,10594880,5203,10600083,Experiment
723283,P26.edf,210,Chose_Right,[3],3,5278,4971,5278,616,5217.47,FEWEST,10594880,5203,10600083,Experiment
723284,P26.edf,210,ChoseRight,[3],3,5278,4971,5278,617,5217.47,FEWEST,10594880,5203,10600083,Experiment
723286,P26.edf,211,START_DRAWING,.,.,79,.,.,2,7844.831999999999,FEWEST,10604747,7831,10612578,Experiment
724223,P26.edf,211,Chose_Right,[2],2,7908,.,.,939,7844.831999999999,FEWEST,10604747,7831,10612578,Experiment
724225,P26.edf,212,START_DRAWING,.,.,72,70,256,2,1715.8470000000002,FEWEST,10615063,1707,10616770,Experiment
724395,P26.edf,212,Chose_Left,[2],2,1777,1694,1777,172,1715.8470000000002,FEWEST,10615063,1707,10616770,Experiment
724396,P26.edf,212,ChoseLeft,[2],2,1777,1694,1777,173,1715.8470000000002,FEWEST,10615063,1707,10616770,Experiment
724398,P26.edf,213,START_DRAWING,.,.,79,78,312,2,2732.0370000000003,FEWEST,10621047,2714,10623761,Experiment
724638,P26.edf,213,Chose_Left,[3],3,2792,.,.,242,2732.0370000000003,FEWEST,10621047,2714,10623761,Experiment
724639,P26.edf,213,ChoseLeft,[3],3,2792,.,.,243,2732.0370000000003,FEWEST,10621047,2714,10623761,Experiment
724641,P26.edf,214,START_DRAWING,.,.,73,71,232,2,19264.999,FEWEST,10627780,19254,10647034,Experiment
724949,P26.edf,214,TRACKER_TIME 46 10630615.048,[3],3,2906,2606,3060,310,19264.999,FEWEST,10627780,19254,10647034,Experiment
726807,P26.edf,214,Chose_Left,[2],2,19325,19286,19325,2168,19264.999,FEWEST,10627780,19254,10647034,Experiment
726808,P26.edf,214,ChoseLeft,[2],2,19325,19286,19325,2169,19264.999,FEWEST,10627780,19254,10647034,Experiment
726811,P26.edf,215,START_DRAWING,[2],2,75,.,.,3,2416.989,FEWEST,10650246,2402,10652648,Experiment
727060,P26.edf,215,Chose_Left,[2],2,2475,2397,2475,252,2416.989,FEWEST,10650246,2402,10652648,Experiment
727062,P26.edf,216,START_DRAWING,.,.,68,.,.,2,17362.41,FEWEST,10656079,17352,10673431,Experiment
728985,P26.edf,216,Chose_Left,[2],2,17418,17344,17418,1925,17362.41,FEWEST,10656079,17352,10673431,Experiment
728987,P26.edf,217,START_DRAWING,.,.,78,.,.,2,8393.032,FEWEST,10676562,8373,10684935,Experiment
729871,P26.edf,217,Chose_Right,[3],3,8449,8044,8449,886,8393.032,FEWEST,10676562,8373,10684935,Experiment
729872,P26.edf,217,ChoseRight,[3],3,8449,8044,8449,887,8393.032,FEWEST,10676562,8373,10684935,Experiment
729874,P26.edf,218,START_DRAWING,.,.,76,75,288,2,4098.332,FEWEST,10687779,4085,10691864,Experiment
730247,P26.edf,218,TRACKER_TIME 47 10690630.325,[3],3,2925,2873,3109,375,4098.332,FEWEST,10687779,4085,10691864,Experiment
730350,P26.edf,218,Chose_Left,[2],2,4159,3766,4159,478,4098.332,FEWEST,10687779,4085,10691864,Experiment
730351,P26.edf,218,ChoseLeft,[2],2,4159,3766,4159,479,4098.332,FEWEST,10687779,4085,10691864,Experiment
730353,P26.edf,219,START_DRAWING,.,.,81,80,155,2,10515.086000000001,FEWEST,10696312,10496,10706808,Experiment
731662,P26.edf,219,Chose_Left,[2],2,10576,10563,10576,1311,10515.086000000001,FEWEST,10696312,10496,10706808,Experiment
731663,P26.edf,219,ChoseLeft,[2],2,10576,10563,10576,1312,10515.086000000001,FEWEST,10696312,10496,10706808,Experiment
731666,P26.edf,220,START_DRAWING,[2],2,75,.,.,3,31663.561,FEWEST,10710511,31648,10742159,Experiment
735209,P26.edf,220,Chose_Left,[2],2,31720,31523,31720,3546,31663.561,FEWEST,10710511,31648,10742159,Experiment
735210,P26.edf,220,ChoseLeft,[2],2,31720,31523,31720,3547,31663.561,FEWEST,10710511,31648,10742159,Experiment
735212,P26.edf,221,START_DRAWING,.,.,69,68,112,2,13825.958999999999,FEWEST,10745861,13818,10759679,Experiment
735711,P26.edf,221,TRACKER_TIME 48 10750645.908,[2],2,4853,4346,5109,501,13825.958999999999,FEWEST,10745861,13818,10759679,Experiment
736650,P26.edf,221,Chose_Left,[2],2,13886,13841,13886,1440,13825.958999999999,FEWEST,10745861,13818,10759679,Experiment
736652,P26.edf,222,START_DRAWING,.,.,77,76,275,2,3532.3940000000002,FEWEST,10762777,3517,10766294,Experiment
737015,P26.edf,222,Chose_Left,[2],2,3593,3451,3593,365,3532.3940000000002,FEWEST,10762777,3517,10766294,Experiment
737016,P26.edf,222,ChoseLeft,[2],2,3593,3451,3593,366,3532.3940000000002,FEWEST,10762777,3517,10766294,Experiment
737018,P26.edf,223,START_DRAWING,.,.,79,.,.,2,6932.071999999999,FEWEST,10770227,6914,10777141,Experiment
737864,P26.edf,223,Chose_Left,[2],2,6992,6921,6992,848,6932.071999999999,FEWEST,10770227,6914,10777141,Experiment
737866,P26.edf,224,START_DRAWING,.,.,72,.,.,2,4322.377,FEWEST,10780177,4308,10784485,Experiment
738320,P26.edf,224,Chose_Left,[3],3,4379,4116,4379,456,4322.377,FEWEST,10780177,4308,10784485,Experiment
738322,P26.edf,225,START_DRAWING,.,.,70,69,242,2,1712.77,FEWEST,10787327,1704,10789031,Experiment
738496,P26.edf,225,Chose_Left,[2],2,1773,1687,1773,176,1712.77,FEWEST,10787327,1704,10789031,Experiment
738497,P26.edf,225,ChoseLeft,[2],2,1773,1687,1773,177,1712.77,FEWEST,10787327,1704,10789031,Experiment
738499,P26.edf,226,START_DRAWING,.,.,71,.,.,2,8741.851999999999,FEWEST,10793126,8727,10801853,Experiment
739393,P26.edf,226,Chose_Left,[2],2,8796,8431,8796,896,8741.851999999999,FEWEST,10793126,8727,10801853,Experiment
739396,P26.edf,227,START_DRAWING,.,.,69,66,99,3,18617.121,FEWEST,10806092,18609,10824701,Experiment
739997,P26.edf,227,TRACKER_TIME 49 10810661.580,[3],3,4635,4619,4937,604,18617.121,FEWEST,10806092,18609,10824701,Experiment
741582,P26.edf,227,Chose_Left,.,.,18675,18388,18675,2189,18617.121,FEWEST,10806092,18609,10824701,Experiment
741584,P26.edf,228,START_DRAWING,.,.,130,.,.,2,7029.46,FEWEST,10828425,7020,10835445,Experiment
742533,P26.edf,228,Chose_Left,[3],3,7148,6999,7148,951,7029.46,FEWEST,10828425,7020,10835445,Experiment
742534,P26.edf,228,ChoseLeft,[3],3,7148,6999,7148,952,7029.46,FEWEST,10828425,7020,10835445,Experiment
742536,P26.edf,229,START_DRAWING,.,.,73,.,.,2,17355.536,FEWEST,10838959,17341,10856300,Experiment
744362,P26.edf,229,Chose_Left,[2],2,17413,.,.,1828,17355.536,FEWEST,10838959,17341,10856300,Experiment
744364,P26.edf,230,START_DRAWING,.,.,67,65,236,2,1770.037,FEWEST,10859791,1765,10861556,Experiment
744561,P26.edf,230,Chose_Left,[2],2,1830,1758,1830,199,1770.037,FEWEST,10859791,1765,10861556,Experiment
744563,P26.edf,231,START_DRAWING,.,.,71,69,108,2,5798.1990000000005,FEWEST,10864841,5786,10870627,Experiment
745212,P26.edf,231,Chose_Left,[3],3,5855,5614,5855,651,5798.1990000000005,FEWEST,10864841,5786,10870627,Experiment
745215,P26.edf,232,START_DRAWING,[2],2,74,71,237,3,2808.845,FEWEST,10874891,2792,10877683,Experiment
745553,P26.edf,232,Chose_Left,[3],3,2863,.,.,341,2808.845,FEWEST,10874891,2792,10877683,Experiment
745554,P26.edf,232,ChoseLeft,[3],3,2863,.,.,342,2808.845,FEWEST,10874891,2792,10877683,Experiment
745557,P26.edf,233,START_DRAWING,[2],2,77,.,.,3,8212.237,FEWEST,10880358,8198,10888556,Experiment
746533,P26.edf,233,Chose_Right,[2],2,8272,8050,8272,979,8212.237,FEWEST,10880358,8198,10888556,Experiment
746535,P26.edf,234,START_DRAWING,.,.,71,69,280,2,2293.854,FEWEST,10891391,2286,10893677,Experiment
746744,P26.edf,234,Chose_Left,[2],2,2355,2081,2355,211,2293.854,FEWEST,10891391,2286,10893677,Experiment
746745,P26.edf,234,ChoseLeft,[2],2,2355,2081,2355,212,2293.854,FEWEST,10891391,2286,10893677,Experiment
746748,P26.edf,235,START_DRAWING,[2],2,81,78,309,3,8415.61,FEWEST,10896374,8398,10904772,Experiment
747860,P26.edf,235,Chose_Right,[3],3,8476,8357,8476,1115,8415.61,FEWEST,10896374,8398,10904772,Experiment
747862,P26.edf,236,START_DRAWING,.,.,69,67,234,2,2697.0170000000003,FEWEST,10907640,2690,10910330,Experiment
748107,P26.edf,236,Chose_Left,[2],2,2757,2078,2757,247,2697.0170000000003,FEWEST,10907640,2690,10910330,Experiment
748109,P26.edf,237,START_DRAWING,.,.,75,73,251,2,2157.263,FEWEST,10913090,2145,10915235,Experiment
748327,P26.edf,237,Chose_Left,[2],2,2218,2118,2218,220,2157.263,FEWEST,10913090,2145,10915235,Experiment
748328,P26.edf,237,ChoseLeft,[2],2,2218,2118,2218,221,2157.263,FEWEST,10913090,2145,10915235,Experiment
748331,P26.edf,238,START_DRAWING,[2],2,77,74,305,3,2450.887,FEWEST,10918757,2438,10921195,Experiment
748568,P26.edf,238,Chose_Left,[2],2,2512,2219,2512,240,2450.887,FEWEST,10918757,2438,10921195,Experiment
748569,P26.edf,238,ChoseLeft,[2],2,2512,2219,2512,241,2450.887,FEWEST,10918757,2438,10921195,Experiment
748572,P26.edf,239,START_DRAWING,[2],2,78,75,296,3,3564.241,FEWEST,10923607,3548,10927155,Experiment
748953,P26.edf,239,Chose_Left,[2],2,3623,3431,3623,384,3564.241,FEWEST,10923607,3548,10927155,Experiment
748955,P26.edf,240,START_DRAWING,.,.,82,80,236,2,2070.507,FEWEST,10930657,2052,10932709,Experiment
748969,P26.edf,240,TRACKER_TIME 51 10930859.104,[2],2,282,.,.,16,2070.507,FEWEST,10930657,2052,10932709,Experiment
749175,P26.edf,240,Chose_Left,[2],2,2132,1966,2132,222,2070.507,FEWEST,10930657,2052,10932709,Experiment
749177,P26.edf,241,START_DRAWING,.,.,74,72,159,2,24275.208,MOST,11168385,24260,11192645,Experiment
752062,P26.edf,241,Chose_Right,[3],3,24332,24017,24332,2887,24275.208,MOST,11168385,24260,11192645,Experiment
752065,P26.edf,242,START_DRAWING,[2],2,73,.,.,3,28694.543999999998,MOST,11195634,28683,11224317,Experiment
754139,P26.edf,242,TRACKER_TIME 54 11216786.185,[3],3,21222,.,.,2077,28694.543999999998,MOST,11195634,28683,11224317,Experiment
755291,P26.edf,242,Chose_Left,.,.,28753,.,.,3229,28694.543999999998,MOST,11195634,28683,11224317,Experiment
755293,P26.edf,243,START_DRAWING,.,.,73,71,123,2,9090.346,MOST,11232134,9079,11241213,Experiment
756185,P26.edf,243,Chose_Right,[3],3,9150,8905,9150,894,9090.346,MOST,11232134,9079,11241213,Experiment
756188,P26.edf,244,START_DRAWING,[2],2,75,72,227,3,2248.756,MOST,11244800,2237,11247037,Experiment
756417,P26.edf,244,Chose_Left,[3],3,2309,2249,2309,232,2248.756,MOST,11244800,2237,11247037,Experiment
756418,P26.edf,244,ChoseLeft,[3],3,2309,2249,2309,233,2248.756,MOST,11244800,2237,11247037,Experiment
756420,P26.edf,245,START_DRAWING,.,.,78,76,224,2,6266.904,MOST,11249900,6249,11256149,Experiment
757114,P26.edf,245,Chose_Right,[3],3,6325,6221,6325,696,6266.904,MOST,11249900,6249,11256149,Experiment
757115,P26.edf,245,ChoseRight,[3],3,6325,6221,6325,697,6266.904,MOST,11249900,6249,11256149,Experiment
757118,P26.edf,246,START_DRAWING,[2],2,77,74,224,3,2477.286,MOST,11259183,2461,11261644,Experiment
757378,P26.edf,246,Chose_Left,[2],2,2535,2193,2535,263,2477.286,MOST,11259183,2461,11261644,Experiment
757379,P26.edf,246,ChoseLeft,[2],2,2535,2193,2535,264,2477.286,MOST,11259183,2461,11261644,Experiment
757381,P26.edf,247,START_DRAWING,.,.,80,77,274,2,3713.833,MOST,11267249,3699,11270948,Experiment
757806,P26.edf,247,Chose_Right,[3],3,3776,3344,3776,427,3713.833,MOST,11267249,3699,11270948,Experiment
757808,P26.edf,248,START_DRAWING,.,.,78,76,221,2,3301.402,MOST,11273950,3286,11277236,Experiment
758134,P26.edf,248,TRACKER_TIME 55 11276801.904,[3],3,2928,2865,3156,328,3301.402,MOST,11273950,3286,11277236,Experiment
758213,P26.edf,248,Chose_Left,[3],3,3362,3181,3362,407,3301.402,MOST,11273950,3286,11277236,Experiment
758214,P26.edf,248,ChoseLeft,[3],3,3362,3181,3362,408,3301.402,MOST,11273950,3286,11277236,Experiment
758216,P26.edf,249,START_DRAWING,.,.,81,.,.,2,4661.2429999999995,MOST,11279866,4642,11284508,Experiment
758764,P26.edf,249,Chose_Right,[3],3,4721,4670,4721,550,4661.2429999999995,MOST,11279866,4642,11284508,Experiment
758766,P26.edf,250,START_DRAWING,.,.,72,70,245,2,7973.228,MOST,11288999,7965,11296964,Experiment
759753,P26.edf,250,Chose_Left,[2],2,8035,8007,8035,989,7973.228,MOST,11288999,7965,11296964,Experiment
759754,P26.edf,250,ChoseLeft,[2],2,8035,8007,8035,990,7973.228,MOST,11288999,7965,11296964,Experiment
759756,P26.edf,251,START_DRAWING,.,.,77,75,79,2,23899.959,MOST,11301882,23881,11325763,Experiment
762428,P26.edf,251,Chose_Left,[2],2,23956,23908,23956,2674,23899.959,MOST,11301882,23881,11325763,Experiment
762430,P26.edf,252,START_DRAWING,.,.,77,75,140,2,9832.332,MOST,11332098,9817,11341915,Experiment
762893,P26.edf,252,TRACKER_TIME 56 11336817.424,[3],3,4794,4652,4819,465,9832.332,MOST,11332098,9817,11341915,Experiment
763572,P26.edf,252,Chose_Right,[3],3,9892,9662,9892,1144,9832.332,MOST,11332098,9817,11341915,Experiment
763574,P26.edf,253,START_DRAWING,.,.,83,81,267,2,8348.35,MOST,11345115,8327,11353442,Experiment
764593,P26.edf,253,Chose_Right,[3],3,8408,8118,8408,1021,8348.35,MOST,11345115,8327,11353442,Experiment
764595,P26.edf,254,START_DRAWING,.,.,80,78,136,2,6603.464,MOST,11360681,6586,11367267,Experiment
765348,P26.edf,254,Chose_Right,[3],3,6664,6627,6664,755,6603.464,MOST,11360681,6586,11367267,Experiment
765349,P26.edf,254,ChoseRight,[3],3,6664,6627,6664,756,6603.464,MOST,11360681,6586,11367267,Experiment
765351,P26.edf,255,START_DRAWING,.,.,71,69,88,2,1956.746,MOST,11373197,1949,11375146,Experiment
765589,P26.edf,255,Chose_Right,[3],3,2018,1708,2018,240,1956.746,MOST,11373197,1949,11375146,Experiment
765590,P26.edf,255,ChoseRight,[3],3,2018,1708,2018,241,1956.746,MOST,11373197,1949,11375146,Experiment
765592,P26.edf,256,START_DRAWING,.,.,73,71,291,2,7123.875,MOST,11381864,7113,11388977,Experiment
766384,P26.edf,256,Chose_Right,[3],3,7184,6886,7184,794,7123.875,MOST,11381864,7113,11388977,Experiment
766385,P26.edf,256,ChoseRight,[3],3,7184,6886,7184,795,7123.875,MOST,11381864,7113,11388977,Experiment
766387,P26.edf,257,START_DRAWING,.,.,72,71,224,2,4671.155,MOST,11392531,4662,11397193,Experiment
766883,P26.edf,257,TRACKER_TIME 57 11396832.361,.,.,4372,4366,4733,498,4671.155,MOST,11392531,4662,11397193,Experiment
766905,P26.edf,257,Chose_Left,.,.,4733,4366,4733,520,4671.155,MOST,11392531,4662,11397193,Experiment
766906,P26.edf,257,ChoseLeft,.,.,4733,4366,4733,521,4671.155,MOST,11392531,4662,11397193,Experiment
766908,P26.edf,258,START_DRAWING,.,.,72,70,92,2,2589.862,MOST,11402247,2579,11404826,Experiment
767151,P26.edf,258,Chose_Right,.,.,2649,.,.,245,2589.862,MOST,11402247,2579,11404826,Experiment
767152,P26.edf,258,ChoseRight,.,.,2649,.,.,246,2589.862,MOST,11402247,2579,11404826,Experiment
767154,P26.edf,259,START_DRAWING,.,.,73,71,124,2,2795.518,MOST,11410113,2784,11412897,Experiment
767435,P26.edf,259,Chose_Left,[2],2,2855,2725,2855,283,2795.518,MOST,11410113,2784,11412897,Experiment
767436,P26.edf,259,ChoseLeft,[2],2,2855,2725,2855,284,2795.518,MOST,11410113,2784,11412897,Experiment
767438,P26.edf,260,START_DRAWING,.,.,71,69,261,2,10457.271,MOST,11423463,10448,11433911,Experiment
768528,P26.edf,260,Chose_Right,[3],3,10517,10368,10517,1092,10457.271,MOST,11423463,10448,11433911,Experiment
768530,P26.edf,261,START_DRAWING,.,.,76,74,323,2,19451.716,MOST,11439796,19436,11459232,Experiment
770474,P26.edf,261,TRACKER_TIME 58 11456847.517,.,.,17125,.,.,1946,19451.716,MOST,11439796,19436,11459232,Experiment
770803,P26.edf,261,Chose_Right,[3],3,19510,19438,19510,2275,19451.716,MOST,11439796,19436,11459232,Experiment
770804,P26.edf,261,ChoseRight,[3],3,19510,19438,19510,2276,19451.716,MOST,11439796,19436,11459232,Experiment
770806,P26.edf,262,START_DRAWING,.,.,72,70,281,2,3254.627,MOST,11466162,3246,11469408,Experiment
771150,P26.edf,262,Chose_Right,[3],3,3316,2965,3316,346,3254.627,MOST,11466162,3246,11469408,Experiment
771151,P26.edf,262,ChoseRight,[3],3,3316,2965,3316,347,3254.627,MOST,11466162,3246,11469408,Experiment
771153,P26.edf,263,START_DRAWING,.,.,73,.,.,2,3079.7329999999997,MOST,11475545,3063,11478608,Experiment
771480,P26.edf,263,Chose_Right,[3],3,3134,2759,3134,329,3079.7329999999997,MOST,11475545,3063,11478608,Experiment
771481,P26.edf,263,ChoseRight,[3],3,3134,2759,3134,330,3079.7329999999997,MOST,11475545,3063,11478608,Experiment
771483,P26.edf,264,START_DRAWING,.,.,79,77,317,2,3459.986,MOST,11486212,3444,11489656,Experiment
771887,P26.edf,264,Chose_Right,[3],3,3521,3487,3521,406,3459.986,MOST,11486212,3444,11489656,Experiment
771888,P26.edf,264,ChoseRight,[3],3,3521,3487,3521,407,3459.986,MOST,11486212,3444,11489656,Experiment
771890,P26.edf,265,START_DRAWING,.,.,82,.,.,2,15340.948999999999,MOST,11510661,15321,11525982,Experiment
772475,P26.edf,265,TRACKER_TIME 59 11516862.961,.,.,6282,.,.,587,15340.948999999999,MOST,11510661,15321,11525982,Experiment
773472,P26.edf,265,Chose_Right,[3],3,15401,15231,15401,1584,15340.948999999999,MOST,11510661,15321,11525982,Experiment
773474,P26.edf,266,START_DRAWING,.,.,80,78,386,2,19093.958,MOST,11544794,19077,11563871,Experiment
775826,P26.edf,266,Chose_Right,[3],3,19155,18881,19155,2354,19093.958,MOST,11544794,19077,11563871,Experiment
775827,P26.edf,266,ChoseRight,[3],3,19155,18881,19155,2355,19093.958,MOST,11544794,19077,11563871,Experiment
775829,P26.edf,267,START_DRAWING,.,.,79,77,127,2,13427.761,MOST,11573643,13411,11587054,Experiment
776101,P26.edf,267,TRACKER_TIME 60 11576879.063,[3],3,3313,3195,3572,274,13427.761,MOST,11573643,13411,11587054,Experiment
777306,P26.edf,267,Chose_Right,[2],2,13488,.,.,1479,13427.761,MOST,11573643,13411,11587054,Experiment
777308,P26.edf,268,START_DRAWING,.,.,73,70,315,2,6109.62,MOST,11592109,6097,11598206,Experiment
777979,P26.edf,268,Chose_Right,[3],3,6167,5991,6167,673,6109.62,MOST,11592109,6097,11598206,Experiment
777980,P26.edf,268,ChoseRight,[3],3,6167,5991,6167,674,6109.62,MOST,11592109,6097,11598206,Experiment
777982,P26.edf,269,START_DRAWING,.,.,79,78,108,2,8288.198,MOST,11607510,8270,11615780,Experiment
778937,P26.edf,269,Chose_Left,.,.,8348,8141,8348,957,8288.198,MOST,11607510,8270,11615780,Experiment
778938,P26.edf,269,ChoseLeft,.,.,8348,8141,8348,958,8288.198,MOST,11607510,8270,11615780,Experiment
778940,P26.edf,270,START_DRAWING,.,.,80,78,110,2,1916.6329999999998,MOST,11622276,1896,11624172,Experiment
779157,P26.edf,270,Chose_Right,[3],3,1974,1740,1974,219,1916.6329999999998,MOST,11622276,1896,11624172,Experiment
779158,P26.edf,270,ChoseRight,[3],3,1974,1740,1974,220,1916.6329999999998,MOST,11622276,1896,11624172,Experiment
779160,P26.edf,271,START_DRAWING,.,.,72,70,315,2,7507.571999999999,MOST,11642259,7498,11649757,Experiment
780081,P26.edf,271,Chose_Right,[3],3,7568,7311,7568,923,7507.571999999999,MOST,11642259,7498,11649757,Experiment
780082,P26.edf,271,ChoseRight,[3],3,7568,7311,7568,924,7507.571999999999,MOST,11642259,7498,11649757,Experiment
780084,P26.edf,272,START_DRAWING,.,.,74,71,328,2,13232.992,MOST,11658541,13222,11671763,Experiment
781689,P26.edf,272,Chose_Left,[2],2,13293,13239,13293,1607,13232.992,MOST,11658541,13222,11671763,Experiment
781690,P26.edf,272,ChoseLeft,[2],2,13293,13239,13293,1608,13232.992,MOST,11658541,13222,11671763,Experiment
781692,P26.edf,273,START_DRAWING,.,.,80,78,337,2,11606.771999999999,MOST,11677508,11592,11689100,Experiment
783193,P26.edf,273,Chose_Left,[2],2,11670,11665,11670,1503,11606.771999999999,MOST,11677508,11592,11689100,Experiment
783194,P26.edf,273,ChoseLeft,[2],2,11670,11665,11670,1504,11606.771999999999,MOST,11677508,11592,11689100,Experiment
783196,P26.edf,274,START_DRAWING,.,.,77,75,378,2,12451.409,MOST,11697557,12438,11709995,Experiment
783629,P26.edf,274,TRACKER_TIME 62 11702143.281,[3],3,4661,4449,4696,435,12451.409,MOST,11697557,12438,11709995,Experiment
784527,P26.edf,274,Chose_Right,[3],3,12513,12133,12513,1333,12451.409,MOST,11697557,12438,11709995,Experiment
784529,P26.edf,275,START_DRAWING,.,.,69,68,280,2,18886.015,MOST,11714441,18872,11733313,Experiment
786415,P26.edf,275,Chose_Left,[2],2,18940,18621,18940,1888,18886.015,MOST,11714441,18872,11733313,Experiment
786417,P26.edf,276,START_DRAWING,.,.,65,63,166,2,1614.0610000000001,MOST,11737873,1609,11739482,Experiment
786607,P26.edf,276,Chose_Right,[3],3,1672,1208,1672,192,1614.0610000000001,MOST,11737873,1609,11739482,Experiment
786609,P26.edf,277,START_DRAWING,.,.,77,75,234,2,7399.05,MOST,11746473,7386,11753859,Experiment
